Folder,Depth,d,E,v,phi,psi,c,sv,sh,Delft_inf,Delft_sug,Exists,yield_angle,yield_stress,yield_strain
Disp_529,26,1770.6,99537400,0.302753,34.0858927451214,12.4817,4999.99952324913,451.609236,198.511571292582,4308.30090583092,4133.05184083442,1,0,2266.98303878695,0.0940923765301704
Disp_53,21,1975.9,36496200,0.315739,29.3481768841789,13.491,5000.00411790018,407.055159,207.55109425116,2474.56925291554,2408.14836982037,1,25,2586.51542379194,0.566981375217438
Disp_530,28,2363.84,77398000,0.305814,44.8917671658264,12.7129,5000.00500222925,649.2995712,191.04355438405,6239.73526862395,6125.60957166018,1,45,980.579124338658,0.0224209614098072
Disp_531,15,2060.8,94617700,0.256743,40.4931960790539,16.2371,5000.00613194378,303.24672,106.331113747224,3996.79931272893,3438.82669177594,1,0,2278.92127121616,0.115840002894402
Disp_532,25,2238.65,95368700,0.365033,35.3704849787102,14.8475,5000.00015660997,549.0289125,231.217380002908,4888.09245248231,4725.19815710412,1,10,2335.9355555756,0.0874146819114685
Disp_533,29,2251.53,65771300,0.258816,34.9797701584927,16.873,4999.99542739396,640.5377697,273.325680216507,4793.59754700352,4714.59307390229,0,NaN,Inf,Inf
Disp_534,16,1774.38,82395700,0.399673,24.3012448291975,12.6386,5000.00399930035,278.5066848,163.891670218932,2026.18497940864,1786.12369521159,1,-30,1341.57863031079,0.140177801251411
Disp_535,41,2122.48,45604400,0.318645,37.2409791724191,16.6907,5000.00011602245,853.6826808,337.060680649821,5166.10326225517,5144.80410662712,1,NaN,Inf,Inf
Disp_536,15,1613.62,97743200,0.360574,23.1703807926696,16.9102,5000.00165944492,237.444183,144.01780210288,1826.98574198457,1520.60817039008,1,45,1513.97545094035,0.339515328407288
Disp_537,26,1941.19,83793600,0.375663,29.2153420075098,15.903,4999.99482488538,495.1199214,253.455164111504,3634.49675514354,3520.27352184798,1,NaN,Inf,Inf
Disp_538,25,2173.95,37289800,0.369782,21.4316839541802,18.7935,5000.0038307818,533.1612375,338.348603899827,2294.94029543408,2258.77284493501,1,NaN,Inf,Inf
Disp_539,6,2251.41,85119300,0.342245,25.383724476541,14.0643,5000.00171302775,132.5179926,75.7103765403507,1321.88139334078,678.649837241005,1,-20,684.536042618992,0.0635174885392189
Disp_54,29,2126.5,30773000,0.259174,23.8295113934297,19.6068,4999.99857821137,604.967985,360.550929842883,2641.55831440528,2617.25590119701,0,NaN,Inf,Inf
Disp_540,28,1941.49,73799300,0.303458,42.5605741609831,12.9269,5000.00091319536,533.2884732,172.588525514958,5223.99669425024,5111.87330338141,1,40,876.135315472316,0.02541184425354
Disp_541,32,1996.49,70494700,0.3753,38.8166520427792,12.0464,4999.99695079031,626.7381408,233.879692625064,5124.77025802572,5056.95907861302,1,35,1122.08132765286,0.0358172506093979
Disp_542,19,1612.74,53159300,0.393731,27.6434873685319,16.0365,4999.99874848835,300.5986086,161.130314606007,2127.0000107339,2004.67697993928,1,NaN,Inf,Inf
Disp_543,26,1993.92,88643800,0.399732,29.2351688534044,19.1894,5000.00449478284,508.5692352,260.18637159137,3749.6392732293,3630.42596608947,1,NaN,Inf,Inf
Disp_544,38,2235.17,73395300,0.327152,30.197666866776,12.2293,5000.00233825793,833.2266726,414.126361153459,5114.79653712199,5072.32420613272,1,0,3677.14961535811,0.20703125
Disp_545,15,2227.35,93109800,0.337134,36.9616846933463,12.9228,5000.00637523045,327.7545525,130.682026907092,3702.46443050732,3237.50022732446,1,-15,1283.85132290846,0.048480149358511
Disp_546,26,1839.47,63322400,0.28078,36.9463806963111,17.9455,4999.99767251755,469.1752182,187.169303749497,4057.0252053718,3953.42944369749,1,0,2859.09719943942,0.217718422412872
Disp_547,6,2166.51,32047700,0.285758,25.753374486778,12.2106,5000.00520149706,127.5207786,72.1132165622302,985.84986847084,633.822726517467,1,-20,731.94906885346,0.20703125
Disp_548,27,2022.99716716691,76087600,0.387329,44.6008900891331,15.5796,5000.00039572242,535.8312596675,159.589777848952,5375.07318645045,5257.22304331658,0,NaN,Inf,Inf
Disp_549,16,2189.22,85101200,0.308179,41.2997170020839,19.5242,4999.99550353278,343.6199712,116.831492129119,4143.20423435602,3724.33862689137,1,5,2418.49547759262,0.12366408854723
Disp_55,35,2087.93,77373200,0.39852,36.7813466855586,13.0989,5000.00159406195,716.8907655,287.643186630256,5480.231730976,5421.74576848087,1,-45,1451.34624819521,0.0532237514853477
Disp_550,39,1934.28,76962600,0.378598,38.9892094653807,17.1106,5000.00857205755,740.0361852,274.424643824088,5882.31254075278,5833.54202250578,1,-50,1527.35768423271,0.0690740570425987
Disp_551,50,1625.23,83102800,0.295444,43.9049347301005,19.2302,5000.00301846198,797.175315,244.363024179869,7142.65496767445,7105.40428108778,1,NaN,Inf,Inf
Disp_552,43,1605.77,85090300,0.38437,35.3878984040425,16.928,4999.99233131724,677.3619591,285.095556334152,5322.27979354919,5277.34937653201,1,NaN,Inf,Inf
Disp_553,25,1656.94,52742600,0.354353,22.989785430455,14.54,4999.99684088603,406.364535,247.651950898364,2215.17305272876,2152.9077297048,1,NaN,Inf,Inf
Disp_554,48,1717.41,93772700,0.375882,39.2530683814541,16.4436,4999.99055496175,808.6940208,296.995467782475,6744.7475724014,6703.40701660538,1,25,1994.39244526586,0.0635174885392189
Disp_555,40,1887.75,97027100,0.279384,25.8569122259816,15.063,4999.99961294526,740.7531,417.692023663125,4555.74352808982,4501.29416008314,0,NaN,Inf,Inf
Disp_556,19,2228.7,36862400,0.319277,40.7618400624466,19.4967,5000.00219209223,415.407393,144.181140009301,3279.52371379706,3183.05436402327,1,NaN,Inf,Inf
Disp_557,29,1815.68,97712900,0.36689,36.2659984355843,14.878,5000.00088081737,516.5428032,210.989756779492,4859.07549902788,4727.64335078901,0,NaN,Inf,Inf
Disp_558,42,1772.91,74985600,0.258612,37.8411899976856,15.4748,5000.00206927122,730.4743782,282.346653947919,5837.93135375204,5792.35594128558,1,NaN,Inf,Inf
Disp_559,49,2335.47,84949800,0.332546,38.9070407793201,15.1072,5000.0001306832,1122.6370743,417.555107272963,7972.10792464941,7940.24130282131,1,-50,2243.87922617408,0.0940923765301704
Disp_56,41,2124.15,66351600,0.389547,22.4421031810783,13.9966,4999.99951713458,854.3543715,528.204875525459,3892.90539015044,3867.49235854448,1,NaN,Inf,Inf
Disp_560,32,1669.14,88189000,0.276164,41.9685413154065,15.8812,4999.99546380024,523.9764288,173.581613869066,5534.11863586745,5420.51156054897,1,90,1158.72890429765,0.0582350753247738
Disp_561,26,2289.36,75732800,0.307246,32.1685282633935,16.0167,5000.00218099403,583.9241616,273.036284654668,4354.82575119893,4245.56726044155,1,-15,3247.31456617121,0.287620931863785
Disp_562,43,1786.25,67256000,0.263248,24.1720049441747,12.0156,5000.00150978888,753.4938375,444.955202048041,3906.93624031891,3878.25944499948,1,NaN,Inf,Inf
Disp_563,17,2058.1,78529900,0.294481,24.1509213137647,13.5347,4999.99656406098,343.229337,202.799945321592,2344.9626583476,2124.27983266139,1,90,2674.25995057374,0.740909814834595
Disp_564,15,2342.78,91826900,0.262964,35.5377458006726,16.4051,4999.99825131351,344.740077,144.363644363892,3727.86184655154,3259.24389581668,1,0,1817.21288400095,0.101055018603802
Disp_565,34,2013.44,35550300,0.365313,31.1301972750109,18.5852,4999.99980345559,671.5627776,324.375200103238,3523.52408272887,3502.29817242245,1,NaN,Inf,Inf
Disp_566,23,2022.31,35576700,0.345985,30.9575447350367,14.305,4999.99784594546,456.2938053,221.575000534959,2741.40920499988,2689.0656252144,1,0,2212.99439583681,0.263236433267593
Disp_567,11,2367.72,93831300,0.347505,39.3942191514007,18.452,4999.99865183661,255.5006652,93.3465177458098,3401.26098065169,2615.09859516225,1,5,1585.9203132755,0.0749075263738632
Disp_568,22,2073.02,48700800,0.261326,38.2394747723234,12.0508,4999.99505863423,447.3991764,170.48160101682,3695.67912928218,3589.49018045987,1,-15,2387.04694085128,0.228684857487679
Disp_569,32,1722.76,85115600,0.380858,34.3297239641184,19.9109,5000.00358286646,540.8088192,235.817231843964,4499.08593057468,4414.09004042077,1,0,2813.50906073417,0.167111307382584
Disp_57,28,2056.65,86085300,0.276808,33.3138169964408,13.3648,5000.00340850078,564.920622,254.652455656408,4644.59405825164,4525.10665380189,1,0,2766.02967909678,0.148867562413216
Disp_570,36,1837.61,82385200,0.331727,39.3624766208524,13.8941,4999.99424941321,648.9703476,237.377577416334,5696.21536114597,5626.94680100678,1,35,1199.56710703068,0.0358172506093979
Disp_571,27,1747.32,39936700,0.377516,37.2161682111342,15.7393,4999.99621316631,462.8126484,182.892514834249,3310.10473036353,3262.61685274651,0,NaN,Inf,Inf
Disp_572,43,1707.33,99772700,0.344663,21.7774720718247,14.2998,4999.99891285771,720.2030139,453.00572329265,3787.06478144751,3745.87019106552,1,NaN,Inf,Inf
Disp_573,45,2124.67,64029700,0.360713,36.4551444132187,17.9571,4999.99370032935,937.9355715,380.620555083207,6054.01681392773,6028.18088438943,1,NaN,Inf,Inf
Disp_574,9,1652.26,81764000,0.333075,33.9170843959218,18.782,4999.99430322513,145.8780354,64.4791745897765,1956.04038086864,1250.74496426678,1,-25,1182.21892892083,0.108303889632225
Disp_575,24,1625.34,36216000,0.388275,33.8705511439276,18.6529,5000.00298055304,382.6700496,169.400979868664,2622.22713860198,2569.69622933344,1,0,2071.85767593829,0.239928305149078
Disp_576,27,1753.85,41882600,0.394797,33.3922184504621,12.6145,5000.00386235978,464.5422495,208.873362092326,3082.07809979996,3035.06335851451,0,NaN,Inf,Inf
Disp_577,6,1626.3,40809900,0.290683,30.1838301393956,12.8875,5000.00279912132,95.724018,47.5962778534459,1049.94407935693,584.009675864736,1,-5,498.625198361726,0.0749075263738632
Disp_578,45,1922.89,96235800,0.323316,27.9610721579597,19.6322,4999.99982363067,848.8597905,450.853573681979,5299.00067720628,5257.57018026265,1,NaN,Inf,Inf
Disp_579,7,2067.74,71922200,0.366489,24.6291707012362,14.1296,5000.00422524478,141.9917058,82.8175636399612,1263.16056866566,752.894078038304,1,-25,777.769005121579,0.108303889632225
Disp_58,21,2310.9,93160400,0.394172,30.5324235994253,17.8324,5000.00255502201,476.068509,234.213387501655,3812.71248007994,3614.39341565276,1,-25,2718.23073862851,0.186502352356911
Disp_580,45,2067.11,67170000,0.277705,23.0229366372285,14.2408,5000.0013081785,912.5257095,555.637275432853,4279.15513829564,4255.33477704329,1,NaN,Inf,Inf
Disp_581,40,2271.12,61744400,0.310644,37.2736946617327,18.9165,4999.99891769554,891.187488,351.463738523951,5965.92242065703,5932.3001601724,0,NaN,Inf,Inf
Disp_582,30,1873.36,40631300,0.376211,28.3019153187914,16.0252,5000.00460227566,551.329848,289.934640543742,2998.92114323233,2966.40578722744,1,NaN,Inf,Inf
Disp_583,42,1720.74,44092600,0.353297,44.5653695576249,19.6533,4999.99207702863,708.9792948,211.47252525676,5101.47818776212,5080.01926105293,1,-50,1590.22712949002,0.12366408854723
Disp_584,25,2140.26,52563800,0.305354,38.3901945641597,13.8603,4999.99911046643,524.898765,198.929465950937,4153.79846459237,4070.24913835327,1,35,997.962482892419,0.048480149358511
Disp_585,13,2374.13,55162800,0.291139,21.6187188954274,17.6819,4999.99817120649,302.7727989,191.222732246952,1744.237219885,1533.8999062768,1,65,2010.54023634099,1.25909018516541
Disp_586,42,1932.01,98667000,0.355668,28.5356351349932,15.1314,5000.00018074188,796.0267602,415.760598808842,5170.05396296648,5121.01141713452,1,NaN,Inf,Inf
Disp_587,23,1935.97,99563900,0.293162,26.0205659763529,12.7756,4999.99967212679,436.8129111,245.185823513902,3207.05324008458,3027.94812631488,1,-35,3167.70001846632,0.485967069864273
Disp_588,6,1765.28,80214700,0.310787,38.7926407357131,19.8325,4999.99623593946,103.9043808,38.8079012231714,1867.38412687307,840.537811917849,1,5,702.024126159928,0.048480149358511
Disp_589,23,1669.54,38521600,0.255932,33.2136694944458,19.7571,5000.00572479854,376.6983102,170.356973529561,2705.87264607872,2635.83212247793,1,NaN,Inf,Inf
Disp_59,39,1919.02,45497400,0.348328,39.6746042764659,14.2629,5000.00419329159,734.1978618,265.466323995933,4878.33902421214,4853.68331134824,1,35,1381.15340713385,0.0749075263738632
Disp_590,27,1719.36,75317800,0.385947,20.5903796727463,16.3932,5000.00137471795,455.4068832,295.247353448291,2377.93821888267,2305.27247554746,0,NaN,Inf,Inf
Disp_591,17,2253.88,54570400,0.321967,29.189640188867,19.5071,5000.00015789205,375.8795676,192.562420009203,2663.82731422442,2500.61193807444,1,55,3734.84482831458,0.981251239776611
Disp_592,28,1849.77,97991000,0.355623,23.3569503374154,14.1948,4999.99979643189,508.0948236,306.6564562808,3135.16394948525,3031.97726109215,1,NaN,Inf,Inf
Disp_593,6,1797.13,52313800,0.384919,29.3294391110901,14.9226,4999.99556935558,105.7790718,53.965259922082,1148.09658885952,626.101395101564,1,-5,531.545260552806,0.0582350753247738
Disp_594,13,1864.42,68399800,0.322697,29.6018705811832,18.6066,4999.99842782333,237.7694826,120.318431025001,2157.22049881147,1808.82071201956,1,-40,2351.40492111379,0.366965860128403
Disp_595,46,2337.64,45248600,0.336864,34.4693538304799,19.8584,4999.99497997576,1054.8834264,457.855958618916,5549.83550708799,5535.02894328862,1,NaN,Inf,Inf
Disp_596,47,1853.91,43987100,0.290095,42.5844176850866,16.8227,5000.00801647259,854.7822837,276.371837626624,5630.7562944367,5614.04725495663,1,-55,1664.1494969303,0.12366408854723
Disp_597,14,1666.11,35905200,0.336265,42.5449503359504,17.983,4999.99517080405,228.8235474,74.1002916187409,2349.49525675229,2153.06436815674,1,NaN,Inf,Inf
Disp_598,48,2318.78,33254600,0.345374,37.9974304093596,14.3741,5000.0026733836,1091.8671264,419.685188375047,5362.8044414306,5353.79235771043,1,-35,2208.59599165865,0.167111307382584
Disp_599,35,2255.74,37166300,0.385044,44.973565144858,15.9103,5000.00597568061,774.508329,227.100972575941,4985.8239255687,4963.12010618279,1,40,1354.58752107755,0.0690740570425987
Disp_6,44,2315.21,36094200,0.358572,34.0863188872733,17.1629,4999.9986332482,999.3372444,439.267426026745,4877.76621404761,4865.93752638476,1,NaN,Inf,Inf
Disp_60,21,1854.28,87891700,0.283287,21.0027408383414,17.7287,5000.00128741811,382.0002228,245.086526499259,2270.24259423506,2115.18230572915,1,60,3307.4867716527,1.54508483409882
Disp_600,27,1787.99,45048900,0.261491,23.0888193452041,12.6228,5000.00159910847,473.5849113,287.864981573538,2416.47666205668,2369.58856409141,0,NaN,Inf,Inf
Disp_601,30,1968.26,86017200,0.289655,36.3768969820949,15.1213,4999.99991507324,579.258918,235.703763566482,5099.00888576136,4990.54600038449,1,-5,3366.75956867712,0.186502352356911
Disp_602,20,1952.2,89819000,0.286387,43.779503161676,15.5038,4999.99964827368,383.02164,118.014739795098,4802.15916228805,4486.05335658899,1,40,653.278432053945,0.017119999974966
Disp_603,32,1666.72,62479000,0.270605,42.1221061724333,19.0624,5000.00913775389,523.2167424,172.288553993802,4838.28930779153,4766.8497698067,1,NaN,Inf,Inf
Disp_604,50,2115.71,33077700,0.36842,30.0177305285732,19.014,5000.00467031003,1037.755755,518.599787080426,4463.26007638437,4455.61691098508,1,NaN,Inf,Inf
Disp_605,14,2199.23,99484700,0.397194,25.1890971644846,12.8084,5000.00063031892,302.0422482,173.490921665241,2354.02666758488,1986.74626204265,1,-30,1507.42089337569,0.12366408854723
Disp_606,36,1981.2,67032000,0.389925,37.7896259998431,15.2436,4999.99933802374,699.680592,270.941529272129,5240.0932615445,5193.12933977094,1,25,1728.40399950231,0.0749075263738632
Disp_607,6,1710.15,64936900,0.326881,21.022149195793,17.5796,4999.99903592052,100.659429,64.5499905197439,823.126742837992,438.903282568005,1,45,359.383739593693,0.0810203552246094
Disp_608,50,2389.96,39772200,0.305303,25.3494597051411,15.9069,4999.99678530444,1172.27538,670.379579834056,4676.26342281854,4666.88805194734,1,NaN,Inf,Inf
Disp_609,44,1697.4,98154500,0.274143,32.2535171973491,14.929,4999.99955183532,732.665736,341.666627312283,5581.3023032938,5527.78611200853,1,0,3379.89042765078,0.167111307382584
Disp_61,26,2055.64,98816600,0.262768,27.2697142353467,17.903,5000.00345022529,524.3115384,284.082593331736,3826.07921456746,3679.77941503902,1,NaN,Inf,Inf
Disp_610,25,2392.79,83851700,0.398285,24.8111894479024,17.365,4999.99791933757,586.8317475,340.579918765688,3478.43392203063,3375.57085413835,1,NaN,Inf,Inf
Disp_611,34,1933.22,58095400,0.338773,21.6658843822565,17.4434,4999.9974134889,644.8061988,406.747968209966,3010.50314092846,2976.3253766685,1,NaN,Inf,Inf
Disp_612,36,1626.44,90574600,0.306128,35.3698904690926,13.006,5000.00006057045,574.3935504,241.904273244291,5014.51527304656,4935.39532792647,1,NaN,Inf,Inf
Disp_613,29,1799.26,98395100,0.331657,25.7873956746581,14.0043,4999.99848611421,511.8714774,289.19047739214,3497.47392806274,3390.38263702431,0,NaN,Inf,Inf
Disp_614,12,2251.18,60690800,0.300331,21.2972214865524,17.6381,5000.00023775281,265.0089096,168.756070748697,1602.37892462232,1349.55959516166,1,50,1653.22778812582,0.962509989738464
Disp_615,10,1991.91,78843400,0.293217,23.1894168128379,19.8449,5000.00176637836,195.406371,118.460788458772,1527.07687191186,1107.92723104216,1,90,1007.80124547202,0.263236433267593
Disp_616,37,1820.04,94043200,0.25994,33.0517753208553,17.6646,4999.99759607369,660.6199188,300.320010294534,5282.48090938514,5206.83693983774,1,NaN,Inf,Inf
Disp_617,12,1834.62,58665700,0.293615,34.2780523176456,16.2219,5000.0017517994,215.9714664,94.3342711992269,2261.10198653862,1867.43982399005,1,-20,1679.33704397644,0.251446396112442
Disp_618,15,2331.45,44539400,0.310629,34.8236482175051,17.2466,5000.00215224233,343.0728675,147.160269561016,2758.50185249149,2573.15377271053,1,20,2416.34802453016,0.395374178886414
Disp_619,26,2289.92,72212200,0.33887,21.11903987457,18.0376,4999.99834914838,584.0669952,373.623675462342,2906.97025840833,2831.93302349523,1,NaN,Inf,Inf
Disp_62,8,1701.73,38127600,0.347453,30.2736210694346,16.0632,4999.99948865548,133.5517704,66.2243078751383,1248.34141047874,890.390744293708,1,-30,1023.76879759948,0.20703125
Disp_620,45,2138.63,56201400,0.359135,23.7625107120625,13.0732,5000.00126300545,944.0982135,563.67710365584,4197.18316837601,4179.49843892591,1,NaN,Inf,Inf
Disp_621,45,1862.39,41324300,0.389985,44.7937152718825,13.6687,4999.99096804488,822.1520655,242.899587782572,5373.13210345848,5357.61525909649,1,45,1283.62301384946,0.0532237514853477
Disp_622,29,1672.49,40023700,0.313831,20.2340050405884,19.4567,4999.99900300375,475.8066801,311.246497145331,2079.71429013041,2048.8059576517,0,NaN,Inf,Inf
Disp_623,45,2314.56,64865800,0.325782,41.0367351747467,12.5683,4999.99670283884,1021.762512,350.93171598695,7058.3321267427,7030.60297678363,1,40,1691.27211700528,0.0532237514853477
