Folder,Depth,d,E,v,phi,psi,c,sv,sh,Delft_inf,Delft_sug,Exists,yield_angle,yield_stress,yield_strain,ID,maxs,Mw,Mc
Disp_1092,48,2219.53,78579000,0.262954,33.809178330579,16.0352,4999.99818370144,1045.1322864,463.590660299925,6771.49294481066,6740.646521496,1,0,6008.05724847988,0.381052523851395,95,7422.25646638898,61944643.5298329,29010637.8663227
Disp_1093,26,1876.39,63375600,0.295235,20.4696396679876,19.0695,5000.00142476244,478.5920334,311.22313433251,2385.47703176087,2317.60271291394,1,-90,8185.9552746535,1.999844789505,96,8185.9552746535,49163983.5911446,14658113.0287876
Disp_1094,12,2231.37,47351600,0.251293,37.3149925882965,15.029,5000.00133031099,262.6768764,103.443065129841,2593.50617294046,2254.27013592014,1,0,1811.80373558894,0.196625307202339,97,2850.57022221654,35573027.510771,17235204.7322103
Disp_1095,42,1676.36,73466500,0.277047,23.3001701949734,19.0548,5000.00046298168,690.6938472,417.491117935005,3639.53511133273,3606.3974769554,1,NaN,Inf,Inf,98,8865.11541528963,57893336.3686433,16299853.656221
Disp_1096,39,1733.06,59851700,0.362275,36.9981791091622,14.5303,4999.99830729891,663.0514254,264.033945626808,4811.33752799278,4775.69895090634,1,NaN,Inf,Inf,99,2784.23030803852,42020559.7170938,21407368.0842011
Disp_1097,45,1724.94,42068400,0.298742,31.6338266017314,16.3298,4999.99772706,761.474763,362.089883470095,4170.4203523058,4154.67314909531,1,0,4269.31877836392,0.470338761806488,100,5817.25936288783,32766828.8314901,11965090.9470078
Disp_1098,23,2063.76,83899100,0.292311,29.2246649040511,19.6424,5000.00157415269,465.6461688,238.301228705915,3564.98710346898,3407.2709743602,1,NaN,Inf,Inf,101,6060.08738360366,63775339.8201314,30534136.3802513
Disp_1099,9,2347.07,78411100,0.357269,20.0454039677129,19.8231,4999.99762286716,207.2228103,136.194147120775,1339.00955223285,960.172454659788,1,90,873.55819768544,0.176663920283318,102,5188.31282049726,55506660.6019701,26350804.6924905
Disp_11,36,1809.99868854465,46764300,0.32852,32.6552695611364,18.0816,5000.00173917364,639.219136846429,294.307233340836,3927.84905799025,3898.39774814236,1,-10,3916.10064148424,0.470338761806488,103,4549.7732676811,35390936.0052139,15922570.3474549
Disp_110,43,2244.26,44225400,0.352049,38.035095421448,19.7049,5000.00278503699,946.6961958,363.394976552494,5469.3921706479,5451.98093695298,1,NaN,Inf,Inf,104,6038.65563734056,29577904.6094284,15822129.0877104
Disp_1100,14,2389.13,54490700,0.297116,42.723794803333,12.9359,4999.99847371568,328.1231142,105.50312468773,3489.30039235759,3173.80039213064,1,40,537.865648113515,0.0196591354906559,105,2363.02062902581,37113005.4023756,17322756.7803709
Disp_1101,26,1685.43,94063500,0.396649,25.5275825168947,15.6956,5000.00256813544,429.8857758,244.628410856829,2987.04978526838,2866.37258938109,1,NaN,Inf,Inf,106,2353.35015794462,66410596.3237287,30509945.994307
Disp_1102,10,1928.11,76453000,0.280424,39.8783583996315,19.182,4999.99944319486,189.147591,67.873756667986,2712.91571565033,1948.14619407479,1,-5,1391.18555258816,0.108303889632225,107,1904.81683325484,51430338.6281701,25603870.4513014
Disp_1104,22,2310.3,52137200,0.261305,29.7332695681923,18.0492,5000.00355880659,498.608946,251.317373521064,3264.44027795821,3167.89470271866,1,45,5995.9011157643,1.465975522995,108,6888.1686849299,41445912.3791898,17416792.2176001
Disp_1105,49,2152.16,31446800,0.287518,43.8930652790791,13.0672,5000.00541274274,1034.5217904,317.272716454797,5603.16953720119,5594.17096341275,1,45,1618.21993070583,0.0874146819114685,109,4462.10960956906,22294462.4115147,10794394.2252482
Disp_1106,6,2239.71,40675900,0.299346,29.3301090344997,19.303,5000.00195795552,131.8293306,67.2539645398424,1239.03632679953,751.468402536497,1,45,632.016363821806,0.196625307202339,110,4675.34842613815,30576919.9982362,15011591.1875475
Disp_1107,18,1775.68,65042800,0.31863,34.1331493372326,13.5145,5000.00143292181,313.5495744,137.611268232307,2928.9275678862,2714.07417019579,1,5,1429.50839924179,0.0874146819114685,111,1897.65190161885,47306677.2812615,23226081.024594
Disp_1108,24,1790.4,52750700,0.373031,28.0627551746796,13.7771,5000.00149624844,421.531776,223.227058722328,2708.42411144773,2633.25857372708,1,-10,1911.48911886518,0.217718422412872,112,2302.71248459679,38546829.7229836,15830048.5415046
Disp_1109,37,1869.47,65963200,0.381334,43.8760224872522,17.8762,4999.99067595776,678.5615259,208.250378521658,5755.06346017979,5707.4203965992,1,-40,1288.48184779714,0.048480149358511,113,2403.72163912935,42713405.9755849,23470589.8290772
Disp_111,17,1903.89,30571100,0.320761,27.1440777650241,17.0586,4999.9966289894,317.5117353,172.653478556237,1852.59272668291,1773.11161380484,1,55,3161.34368305226,1.43301856517792,114,4783.56330877204,23356526.9494588,7502867.30496543
Disp_1110,32,1639.82,34481100,0.328362,36.9436327775034,14.3053,5000.00178537838,514.7722944,205.379196723302,3371.42336970798,3343.29490070167,1,NaN,Inf,Inf,115,3038.68978514609,25419288.3061949,12906925.0727903
Disp_1111,15,1940.45,46683800,0.293892,42.9761003598857,12.012,5000.00525469116,285.5372175,90.8884285424056,3039.42807926573,2798.81940002479,1,45,427.776410024582,0.017119999974966,116,1858.92900191172,31867618.5979558,14620275.0218128
Disp_1112,47,2098.27,64319900,0.300935,25.3123027581804,14.2308,5000.00316251868,967.4493489,553.814462847279,4727.16878071704,4706.22248538988,1,NaN,Inf,Inf,117,7879.40579310283,50006210.6389427,9795075.36903562
Disp_1113,44,2032.41,65632300,0.384114,30.1230066872938,18.693,5000.00429560853,877.2694524,437.004679081614,5015.77736841938,4990.28189349676,1,NaN,Inf,Inf,118,5075.82486475766,47842559.4838861,17829999.8124762
Disp_1114,28,1889.39,93676300,0.394054,44.833735717855,14.6763,5000.01087955739,518.9776452,153.071479431456,5763.13347730844,5615.73791776475,1,40,874.712152829554,0.0196591354906559,119,1349.09517616714,59416072.1339805,30820640.3274384
Disp_1115,38,1649.49,79822400,0.354274,25.7118026220472,14.8873,4999.99841682783,614.8968822,348.127133484523,3693.11501150093,3647.40521265909,1,NaN,Inf,Inf,120,3641.68365047359,59099457.9542885,22742052.4985263
Disp_1116,38,1877.47,72072000,0.296145,27.2252576426583,19.1605,4999.99991693736,699.8832666,379.693696729169,4171.17590641267,4128.746543118,1,NaN,Inf,Inf,121,7864.08303378245,55878714.4076395,21169075.94968
Disp_1117,46,2084.7,89533500,0.382892,40.4316891228934,19.4977,4999.99019567442,940.741722,330.632151304155,7419.77323006411,7379.61894309586,1,NaN,Inf,Inf,122,3877.42770362443,57520288.0837841,31779693.7399256
Disp_1118,16,2387.16,79615200,0.37276,20.5792993973458,18.8644,4999.9981794708,374.6886336,242.98429256092,2100.298180671,1901.30807756139,1,45,2705.06848959879,1.07492005825043,123,8769.16283826058,57619174.4655217,24184624.7336475
Disp_1119,14,1701.1,37075500,0.346688,35.370706612486,12.3715,4999.99757408467,233.629074,98.3895320609319,2039.99765642585,1862.46064724163,1,15,985.04256478916,0.115840002894402,124,1366.01118807718,26831316.2227577,13314622.1342711
Disp_112,34,1677.55,81295700,0.398445,38.209913379667,14.606,5000.0065922662,559.530027,213.435886822163,4951.91617052689,4878.14145711026,1,30,1190.35753708025,0.0397810637950897,125,1765.71132438961,53091432.6178585,27330434.3595503
Disp_1120,24,2316.06,86798600,0.318271,44.3590964843376,14.9511,5000.00604114943,545.2931664,164.049758983025,5828.93973639385,5641.24708380873,1,40,920.068610036255,0.0224209614098072,126,2620.20141239458,58171701.3476107,29081410.2753586
Disp_1121,16,1894.92,76569700,0.388355,31.8930922047946,15.4655,4999.99978214552,297.4266432,140.285447479317,2752.48977777687,2466.76672193358,1,0,1316.93700338114,0.0749075263738632,127,1560.61567425051,53050741.4327478,27215787.7301745
Disp_1122,15,2378.31,48374900,0.361538,20.3218286349127,12.2421,5000.00023728802,349.9683165,228.426789287657,1739.26495488102,1609.30025201782,1,55,2297.66918184914,0.943783760070801,128,5140.54148094311,35784523.0844767,9275463.84697528
Disp_1123,28,2087.25,54723200,0.342449,20.3433058442555,14.1612,4999.99791153096,573.32583,374.012294844133,2580.10959825857,2534.63831192409,1,NaN,Inf,Inf,129,6777.20323403964,41162985.0589305,4793264.94212255
Disp_1124,23,1732.91,87545800,0.268563,40.3272718470726,13.0881,5000.00485611768,390.9964833,137.96204414091,4477.02396988918,4249.98054497609,1,40,652.662843707102,0.017119999974966,130,2543.15734078091,59850858.2671944,26636051.8210659
Disp_1125,48,1825.57,47885300,0.305578,21.5197163275389,14.7699,5000.00184295635,859.6244016,544.295796188793,3521.18760919264,3508.16328883414,1,NaN,Inf,Inf,131,8203.2534941567,37239824.7463761,4221426.93261411
Disp_1126,20,1857.19,57619000,0.362931,42.022021447066,17.8677,4999.99919993564,364.380678,120.458355653788,3668.04110919218,3506.2907831226,1,-90,960.703619466003,0.0874146819114685,132,2046.61600073469,37368026.4221314,19963762.5325696
Disp_1128,22,1941.06,51653000,0.343723,30.163831354469,16.2143,4999.99816326604,418.9195692,208.423267558838,2878.5508452912,2785.47090622609,1,-30,3009.60075043624,0.470338761806488,133,3169.64531439877,38425762.3863402,17305702.5305705
Disp_1129,48,1879.48,65941200,0.371281,27.5577110894875,12.3273,5000.00092227725,885.0095424,475.567117690078,4719.39351124056,4698.58102906653,1,0,3684.84560066175,0.251446396112442,134,3807.57958473274,48568099.2206277,11825075.2982362
Disp_113,48,1892.58,38458100,0.362267,31.4871371593358,19.3034,4999.99904360271,891.1780704,425.709405893805,4392.10303720835,4381.19004155141,1,NaN,Inf,Inf,135,6348.09837865008,28689696.2068761,8846939.57405702
Disp_1130,7,2145.5,45498800,0.257397,28.2576675495535,17.4331,5000.00198131381,147.331485,77.5792281081107,1340.61928385693,871.770858086066,1,55,763.622438657286,0.27529564499855,136,4825.24290465119,35200850.6922263,16593374.0232917
Disp_1131,37,1925.19,37842100,0.332718,32.8850328545022,17.2074,4999.99952522272,698.7862143,319.376674801634,3876.97020550426,3856.59584535822,1,-5,4293.63463005969,0.501794636249542,137,4991.9948393216,28728801.3481396,11650049.2155387
Disp_1132,39,1882.1,72623900,0.385651,37.8946525282327,12.653,5000.00699205005,720.072639,277.79570626069,5517.44918192101,5472.91210014573,1,-35,1379.33944409142,0.048480149358511,138,2198.81018373813,48951919.0574038,24421111.8763968
Disp_1133,32,2303.72,31292300,0.383677,41.1198098733355,17.7292,5000.003274682,723.1837824,247.592273876128,4228.37820031399,4207.01864191313,1,90,1641.5267772054,0.217718422412872,139,3440.52947191213,20651078.8732858,11298586.0922215
Disp_1134,46,2361.8,65792700,0.26224,27.6652267083603,14.0608,4999.99828072701,1065.785868,570.93657910085,5508.83170326302,5485.00767431621,1,NaN,Inf,Inf,140,9088.6117758782,52711002.1628525,12777556.358816
Disp_1136,42,1991.14,55600600,0.387022,29.7659957286524,14.6296,5000.00201968365,820.3895028,413.099860186715,4494.36993845996,4471.63641472977,1,NaN,Inf,Inf,141,3780.66437681085,40518559.4566658,12366886.9818112
Disp_1137,10,1709.25,93183900,0.396257,23.622424994221,18.8218,5000.001822831,167.677425,100.48779688342,1442.49682161341,997.280099565932,1,90,857.391219515482,0.167111307382584,142,2952.4831587975,61841957.395088,31616787.1212934
Disp_1138,43,1677.68,52332500,0.360159,30.6857792594978,17.7481,5000.00275245325,707.6957544,346.537742443478,4118.98977180349,4097.10958385699,1,-10,4071.9972843455,0.454915165901184,143,4291.57220903511,38807004.3146141,14849767.5060388
Disp_1139,46,1913.59,97430000,0.310082,20.2779495473867,16.9266,5000.00040919172,863.5266234,564.250163228998,4055.95426360295,4022.89829408607,1,NaN,Inf,Inf,144,10002.96558218,74864275.1247157,17784819.9246462
Disp_114,22,1922.25,98503300,0.255499,26.861341563243,19.0232,4999.99987647799,414.859995,227.412602267194,3219.35552013744,3013.88884118394,1,80,4371.1558419118,1.07492005825043,145,8691.4691336057,76286196.5221345,35787871.8479321
Disp_1140,30,2145.47,92552800,0.263578,43.5106248866756,12.1981,5000.00074071052,631.411821,196.691679316628,6527.5186810718,6394.61477266861,1,45,952.127369885001,0.0196591354906559,146,3127.94986251408,64431830.0041082,29412150.5732421
Disp_1141,28,1969.64,35842100,0.302786,40.1427108297235,16.8573,5000.00274022559,541.0207152,192.228091656542,3776.3470507644,3736.03713271145,1,NaN,Inf,Inf,147,3918.97578765232,24736744.8338556,12338354.8339809
Disp_1142,47,2033.36,84270000,0.363144,32.5290768827231,14.7039,4999.99689648035,937.5212952,433.390266414917,6105.84494152734,6073.4065383214,1,NaN,Inf,Inf,148,4280.05579093911,61787675.461957,28996321.631976
Disp_1143,24,1803.86,73989100,0.355521,38.7439232867955,12.5769,4999.99659063598,424.7007984,158.905730009733,4137.00627625149,3990.77321084499,1,35,777.803139944325,0.02541184425354,149,1755.68735037733,49374500.0045016,23483238.5710541
Disp_1144,47,2218.55,88773100,0.258523,39.0223109223405,13.0489,4999.9997571127,1022.9068485,378.86120743716,7849.88295053901,7808.62112291066,1,-40,1755.57107716169,0.048480149358511,150,5495.51510000177,62622022.4908011,27873087.4527545
Disp_1146,20,1727.44,84904200,0.314549,25.7214465016019,18.0096,4999.99621042062,338.923728,191.832071118484,2527.35775564492,2335.50481992494,1,80,3062.54698568522,0.795407712459564,151,5180.26502554508,63053052.3480338,29641541.6914866
Disp_1147,32,1682.05,80114300,0.28225,35.5297219383801,13.1528,4999.99530349022,528.029136,221.178100599405,4597.47147371129,4508.30763193102,1,10,2501.55715036428,0.148867562413216,152,3143.79914297197,59637353.073799,28513238.0268838
Disp_1148,30,2196.91,48958300,0.293695,27.0430717320514,12.5189,5000.00372443195,646.550613,352.589795046916,3482.91147987676,3441.14894594397,1,NaN,Inf,Inf,153,5276.55519174891,38223599.9573867,8971320.76228607
Disp_1149,42,2182.25,61341500,0.339663,37.7316996614159,18.2555,4999.99939937322,899.130645,348.894428095954,5988.84535083163,5959.42423943827,1,NaN,Inf,Inf,154,5282.67147136132,42370497.4400518,22102701.703998
Disp_115,6,1945.82,86604700,0.35703,38.6304985476326,17.1217,5000.00208010612,114.5309652,43.0297976740094,1999.05632606062,915.944920317954,1,10,677.889428374914,0.0358172506093979,155,949.440188271691,55638695.9632527,26462494.3612965
Disp_1150,6,2001.22,89686700,0.334903,29.3794012470665,19.7186,4999.99783146218,117.7918092,60.0042658583596,1489.04211730445,708.551400858532,1,45,554.009722406046,0.0749075263738632,156,3492.52260001996,60693105.86783,29728455.4334882
Disp_1151,6,1979.45,97724500,0.282858,37.140063271653,15.3188,5000.00076549497,116.510427,46.1654461695978,2061.28812633627,900.416500677028,1,10,658.598485625665,0.0358172506093979,157,1497.88381896604,66956096.9593517,29004174.4048042
Disp_1152,39,2092.01,44103700,0.317683,21.7513736375299,13.63,5000.00238290471,800.3821059,503.776741091635,3288.77558164466,3270.85010554314,1,NaN,Inf,Inf,158,7632.63686892575,34006517.0217446,4000942.34964882
Disp_1153,43,2242.39,43156700,0.339286,43.5178490391791,18.0819,5000.00171481536,945.9073737,294.573987952669,5923.7715887079,5905.950108168,1,-35,1964.23406924997,0.115840002894402,159,4720.36903941284,29338211.3531849,16114802.2160304
Disp_1154,49,2083.26,36497200,0.305129,21.1731904627634,17.1786,5000.00097350543,1001.4022494,639.70749084511,3616.05216523116,3607.57512326258,1,30,8656.49183870014,1.99999749660492,160,8794.94334977868,28641165.375922,2746701.67351891
Disp_1155,46,1690.93,59550700,0.395407,38.6154001981484,17.8792,5000.00602319952,763.0490718,286.838055477099,5363.00442975685,5339.06372475585,1,NaN,Inf,Inf,161,2834.09884900478,38082740.4389783,20422492.0160369
Disp_1156,10,2237.73,78560300,0.276633,38.3360595636288,17.8451,4999.99850586878,219.521313,83.3582103662616,2876.72967912313,2117.02180959935,1,0,1412.51008535458,0.0940923765301704,162,2218.05517680374,54837869.1117875,26673587.9137762
Disp_1157,39,2017.46,55307700,0.359796,34.3443874692712,14.6379,4999.9951091092,771.8600214,336.402945308404,4851.60732570016,4822.25811837147,1,NaN,Inf,Inf,163,3823.36681018752,40664562.7164877,19780578.1890044
Disp_1159,8,1676.07,86539600,0.308721,35.8536357314952,13.0311,4999.99578042054,131.5379736,54.4939894977485,2014.80031416517,1148.5343182369,1,5,721.9051507499,0.0358172506093979,164,1033.87904722735,58967942.2586052,26432799.9459312
Disp_116,14,1807.26,52832800,0.36634,21.049928712745,15.1729,5000.00174248408,248.2090884,159.057011846593,1438.3291102351,1271.89121869086,1,50,1515.20707860332,0.617673099040985,165,4684.70353740515,38532616.2900541,15422356.9472334
Disp_1160,38,1910.46,32985600,0.361586,20.2046992239667,13.0492,5000.00186639859,712.1812788,466.211548453881,2628.74157453976,2616.24550616549,1,NaN,Inf,Inf,166,6332.51753089785,24731111.2081286,2020110.87798292
Disp_1161,22,2117.92,41594500,0.302679,28.4141806050037,18.1162,5000.00218188087,457.0894944,239.587158180926,2722.71099802591,2653.54226467974,1,NaN,Inf,Inf,167,5935.02397209722,32184878.3441705,11360334.3780497
Disp_1162,45,1753.87,96252200,0.340164,44.3075923596,19.8368,5000.01274181287,774.2459115,233.427309317524,7407.9571123289,7353.34846233145,1,-50,1630.4941802518,0.0582350753247738,168,3556.41048803541,63627814.8582824,35242808.0255752
Disp_1163,36,2049.51,66310900,0.292819,26.5281931997552,15.0399,5000.00162670931,723.8049516,400.526065730137,4068.89653229924,4027.46028543123,1,NaN,Inf,Inf,169,6384.28275024602,51678465.1706403,16320416.8396237
Disp_1165,28,1972.89,65707300,0.287998,20.9919729097678,16.6373,5000.00034159998,541.9134252,347.779903016922,2698.9011336009,2637.22289149482,1,NaN,Inf,Inf,170,7960.23505533825,51317070.8262312,13419493.7873601
Disp_1166,6,2072.15,32835700,0.374498,30.9023042149684,14.4418,4999.99985776311,121.966749,59.3275832242556,1137.15464326741,722.442384054668,1,0,621.333529442292,0.108303889632225,171,1423.06768307672,23595547.635368,11485770.3023913
Disp_1167,37,1923.09,36341600,0.310066,24.9749117206509,16.7606,5000.00304354046,698.0239773,403.303334897859,3137.52985746846,3120.11951759871,1,NaN,Inf,Inf,172,7377.57206668624,28176339.0715202,5078890.40936766
Disp_1168,50,1895.53,77156200,0.286255,30.7722084240506,13.5784,5000.00406778132,929.757465,454.069221327684,5739.67312534058,5712.84152165384,1,-5,4505.05798163131,0.313056647777557,173,5429.94015953746,60272638.3912549,25173668.9831312
Disp_1169,13,1676.2,31616400,0.38823,27.5060808852314,12.9662,4999.9993280075,213.765786,115.039607453023,1433.64578428437,1298.89687789193,1,-10,959.618439516963,0.167111307382584,174,1341.52077489345,22885139.4046198,9420282.46725225
Disp_117,30,2128.62,50577300,0.315486,32.9505221966984,13.7507,4999.99624389664,626.452866,285.71600748647,4028.48215480071,3980.55757221672,1,0,3366.53054161938,0.300209075212479,175,3778.86562768912,38563442.5063652,17461462.9314855
Disp_1170,9,1900.71,55511700,0.326697,40.2906860579989,15.5944,5000.00205898209,167.8136859,59.2943157320729,2222.12628489973,1605.92400987106,1,15,930.564631641929,0.0749075263738632,176,1304.73582215631,37011142.0831494,18147728.6911813
Disp_1171,15,1741.88,97958000,0.373922,28.2874037176067,19.3511,4999.99791469847,256.317642,134.850088487343,2395.784749453,2018.15649568633,1,NaN,Inf,Inf,177,2808.6242677958,67342342.4675074,34941853.706614
Disp_1172,13,1926.15,76311800,0.359337,40.2115279135257,14.09,4999.99830138554,245.6419095,87.0527045793185,3118.98197591176,2612.44027436894,1,35,457.725933277948,0.0147968353703618,178,1357.45064066866,48765464.65737,23118696.4982213
Disp_1173,13,2315.89,85457900,0.392779,27.2339250677564,18.2281,5000.00250453367,295.3454517,160.188144714352,2407.3606323742,2027.39415953673,1,45,1968.51177564275,0.313056647777557,179,3231.75607123318,59490995.4564077,29752381.0330938
Disp_1174,19,1665.27,97002000,0.321385,35.4420285553628,19.8656,4999.99688968067,310.3896753,130.401238602369,3495.27783496057,3166.91020498691,1,NaN,Inf,Inf,180,2409.667710926,67262860.1456088,35398761.8657929
Disp_1175,43,1842.82,66093700,0.394555,43.5970302245837,18.6688,4999.99791874172,777.3567606,241.305525257919,6185.10712031129,6152.00010107808,1,35,1583.75165956437,0.0582350753247738,181,2529.00193610466,42433882.3222053,23731311.6551481
Disp_1176,7,2292.02,35354900,0.283642,21.8455717814409,19.7324,4999.99811911489,157.3930134,98.8260949379323,991.213527599958,703.425815852701,1,55,661.019339028913,0.409926176071167,182,4481.8709195541,27518088.8207949,11411911.2961934
Disp_1177,16,2325.77,62824100,0.326026,32.371795808607,13.6936,5000.00118746229,365.0528592,169.599504623254,3020.15167238175,2787.17404565401,1,5,1569.50361337533,0.101055018603802,183,2494.499626229,46393067.1999202,22408783.8020085
Disp_1178,22,1756.77,39866200,0.323208,44.0594723233222,12.7296,5000.00694503374,379.1461014,115.486134875886,3400.29902639485,3313.64131711643,1,45,575.267369297821,0.02541184425354,184,1781.17533944565,27051558.1949851,13406936.5062937
Disp_1179,9,1857.67,43357500,0.259571,23.7014608692288,14.7161,4999.99966721803,164.0136843,98.0849194092562,1178.04309831106,885.34105681987,1,40,897.959749449681,0.424703687429428,185,4757.98876722685,33938984.4776694,14554403.4030985
Disp_118,16,1945.57,47420500,0.375945,36.1259107125994,19.5173,5000.00611756078,305.3766672,125.338282547608,2665.58787751338,2488.03383152676,1,-5,1761.13041615477,0.157845586538315,186,2146.8247417643,32953029.2820548,18048376.1434826
Disp_1180,13,2202.58,87180100,0.377008,28.7118584288729,14.7244,5000.00391785123,280.8950274,145.951643645589,2488.28388610517,2074.04781581968,1,-35,1807.49756372268,0.167111307382584,187,1812.17453518025,60917510.994404,29884650.7572922
Disp_1182,46,2155.49,46996000,0.350111,32.1691846229398,14.2992,5000.00539996565,972.6864174,454.807653720803,5073.62649078082,5058.2275216761,1,NaN,Inf,Inf,188,5451.87340239467,35296114.6386732,11641005.0609659
Disp_1183,13,1868.33,38174000,0.306919,31.8438036527961,15.8352,5000.00382403939,238.2681249,112.55657563435,1914.04295729052,1715.87292321914,1,30,1696.35472666334,0.424703687429428,189,2405.12800551548,28921126.5934061,13939319.3178559
Disp_1184,16,1774.63,68385100,0.359438,36.4645302055487,17.5911,5000.00492000924,278.5459248,112.999108740346,2925.99693196876,2635.64884802503,1,0,1438.64063614793,0.0810203552246094,190,1723.32109462969,46709188.1197086,24548908.6928954
Disp_1185,23,2331.5,31562400,0.333934,20.5011002203614,19.8582,5000.00112952226,526.056345,341.81806818751,2116.62853670058,2081.64598056047,1,NaN,Inf,Inf,191,6268.93955064833,24055109.0602189,2345923.83263962
Disp_1186,13,1636.49,74581000,0.350831,20.1291063425958,12.533,4999.99765013547,208.7015697,136.879697814119,1335.92123987938,1090.65474991125,1,90,1103.88443057254,0.381052523851395,192,2838.14552559442,53237359.5466606,23733657.1628961
Disp_1187,24,1728.37,66562400,0.370132,42.6239383853818,15.0725,4999.99385172911,406.9274328,131.3629080686,4191.53456312337,4056.89645934915,1,35,758.23820925655,0.02541184425354,193,1505.92826725072,42952080.8665517,21921862.8488246
Disp_1188,44,1927.62,83723300,0.385716,20.6707652814549,17.8416,5000.00234884401,832.0378968,538.330603596583,3801.82373365976,3773.35597408411,1,NaN,Inf,Inf,194,8841.19974032194,60945022.7389543,9201439.17940305
Disp_1189,39,2385.37,95546500,0.310493,36.1352144538742,16.843,5000.00012262302,912.6187083,374.453987427706,6956.02978316908,6893.49786764661,1,5,5022.73150612587,0.239928305149078,195,5385.59895410491,69570421.9440656,35125511.0952754
Disp_119,26,1680.55,65245200,0.336271,41.1166330590041,14.7377,5000.00568624146,428.641083,146.769287760292,4198.78759213871,4086.80810449636,1,35,800.241621113385,0.0286377985030413,196,2034.91612867091,43067713.7516037,21198739.1579349
Disp_1190,15,1612.55,78491800,0.375628,36.2196451794606,15.9369,4999.99991520283,237.2867325,97.0781980047144,2760.62453346182,2379.90065663758,1,5,1144.14896359893,0.0532237514853477,197,1273.19872982344,52401924.5099436,26926708.5417668
